Mosquito ID,Replicate,Batch,Day,Temperature,Infected,Disseminated,Infectious,,
1520,2,4,9,28,1,1,0,,
1521,2,5,9,32,0,0,0,,
1522,2,5,9,32,1,1,1,,
1523,2,5,9,32,1,1,0,,
1524,2,5,9,32,1,1,0,,
1525,2,5,9,32,1,1,0,,
1526,2,5,9,32,0,0,0,,
1527,2,5,9,32,1,1,0,,
1528,2,5,9,32,1,1,0,,
1529,2,5,9,32,0,0,0,,
1530,2,5,9,32,0,0,0,,
1531,2,5,9,32,1,1,1,,
1532,2,5,9,32,1,1,0,,
1533,2,5,9,32,1,1,0,,
1534,2,5,9,32,1,1,0,,
1535,2,5,9,32,1,1,1,,
1536,2,5,9,32,1,1,0,,
1537,2,5,9,32,1,1,0,,
1538,2,5,9,32,1,1,1,,
1539,2,5,9,32,1,0,0,,
1540,2,5,9,32,1,1,0,,
1541,2,3,9,34,1,1,0,,
1542,2,3,9,34,1,1,0,,
1543,2,3,9,34,1,0,0,,
1544,2,3,9,34,1,1,0,,
1545,2,3,9,34,1,0,0,,
1546,2,3,9,34,1,1,1,,
1547,2,3,9,34,1,1,0,,
1548,2,3,9,34,1,1,1,,
1549,2,3,9,34,1,1,1,,
1550,2,3,9,34,1,1,0,,
1551,2,3,9,34,1,1,1,,
1552,2,3,9,34,1,1,1,,
1553,2,3,9,34,1,1,0,,
1554,2,3,9,34,1,1,0,,
1555,2,3,9,34,0,0,0,,
1556,2,3,9,34,1,1,0,,
1557,2,3,9,34,1,1,1,,
1558,2,3,9,34,0,0,0,,
1559,2,3,9,34,1,1,1,,
1560,2,3,9,34,1,1,1,,
1561,2,7,9,36,1,1,0,,
1562,2,7,9,36,1,1,0,,
1563,2,7,9,36,1,1,0,,
1564,2,7,9,36,1,1,0,,
1565,2,7,9,36,1,1,1,,
1566,2,7,9,36,1,1,0,,
1567,2,7,9,36,1,1,0,,
1568,2,7,9,36,1,1,0,,
1569,2,7,9,36,1,1,0,,
1570,2,7,9,36,1,1,0,,
1571,2,7,9,36,1,1,0,,
1572,2,7,9,36,1,1,0,,
1573,2,7,9,36,1,1,0,,
1574,2,7,9,36,1,1,0,,
1575,2,7,9,36,1,1,0,,
1576,2,7,9,36,1,1,0,,
1577,2,7,9,36,1,1,0,,
1578,2,7,9,36,0,0,0,,
1579,2,7,9,36,0,0,0,,
1580,2,7,9,36,0,0,0,,
1581,2,7,9,38,0,0,0,,
1582,2,7,9,38,0,0,0,,
1583,2,7,9,38,0,0,0,,
1584,2,7,9,38,0,0,0,,
1585,2,7,9,38,0,0,0,,
1586,2,7,9,38,0,0,0,,
1587,2,7,9,38,0,0,0,,
1588,2,7,9,38,0,0,0,,
1589,2,7,9,38,0,0,0,,
1590,2,7,9,38,0,0,0,,
1591,2,7,9,38,0,0,0,,
1592,2,7,9,38,0,0,0,,
1593,2,7,9,38,0,0,0,,
1594,2,7,9,38,0,0,0,,
1595,2,7,9,38,0,0,0,,
1596,2,7,9,38,0,0,0,,
1597,2,7,9,38,0,0,0,,
1598,2,7,9,38,0,0,0,,
1599,2,7,9,38,0,0,0,,
1600,2,7,9,38,0,0,0,,
1601,2,4,12,16,0,0,0,,
1602,2,4,12,16,0,0,0,,
1603,2,4,12,16,0,0,0,,
1604,2,4,12,16,0,0,0,,
1605,2,4,12,16,0,0,0,,
1606,2,4,12,16,0,0,0,,
1607,2,4,12,16,0,0,0,,
1608,2,4,12,16,0,0,0,,
1609,2,4,12,16,0,0,0,,
1610,2,4,12,16,0,0,0,,
1611,2,4,12,16,0,0,0,,
1612,2,4,12,16,0,0,0,,
1613,2,4,12,16,0,0,0,,
1614,2,4,12,16,0,0,0,,
1615,2,4,12,16,0,0,0,,
1616,2,4,12,16,0,0,0,,
1617,2,4,12,16,0,0,0,,
1618,2,4,12,16,0,0,0,,
1619,2,4,12,16,0,0,0,,
1620,2,4,12,16,0,0,0,,
1621,2,3,12,20,0,0,0,,
1622,2,3,12,20,1,0,0,,
1623,2,3,12,20,1,0,0,,
1624,2,3,12,20,1,0,0,,
1625,2,3,12,20,1,0,0,,
1626,2,3,12,20,1,0,0,,
1627,2,3,12,20,1,0,0,,
1628,2,3,12,20,1,0,0,,
1629,2,3,12,20,0,0,0,,
1630,2,3,12,20,1,0,0,,
1631,2,3,12,20,0,0,0,,
1632,2,3,12,20,1,0,0,,
1633,2,3,12,20,0,0,0,,
1634,2,3,12,20,1,0,0,,
1635,2,3,12,20,1,0,0,,
1636,2,3,12,20,1,0,0,,
1637,2,3,12,20,0,0,0,,
1638,2,3,12,20,1,0,0,,
1639,2,3,12,20,1,0,0,,
1640,2,3,12,20,1,0,0,,
1641,2,3,12,24,1,0,0,,
1642,2,3,12,24,1,0,0,,
1643,2,3,12,24,1,0,0,,
1644,2,3,12,24,1,0,0,,
1645,2,3,12,24,1,0,0,,
1646,2,3,12,24,1,1,0,,
1647,2,3,12,24,1,1,0,,
1648,2,3,12,24,1,1,0,,
1649,2,3,12,24,1,1,0,,
1650,2,3,12,24,1,1,0,,
1651,2,3,12,24,1,0,0,,
1652,2,3,12,24,0,0,0,,
1653,2,3,12,24,1,0,0,,
1654,2,3,12,24,1,0,0,,
1655,2,3,12,24,1,0,0,,
1656,2,3,12,24,1,1,0,,
1657,2,3,12,24,1,1,0,,
1658,2,3,12,24,1,0,0,,
1659,2,3,12,24,1,1,0,,
1660,2,3,12,24,0,0,0,,
1661,2,4,12,28,1,1,0,,
1662,2,4,12,28,0,0,0,,
1663,2,4,12,28,1,0,0,,
1664,2,4,12,28,1,1,0,,
1665,2,4,12,28,1,1,0,,
1666,2,4,12,28,1,1,0,,
1667,2,4,12,28,1,1,0,,
1668,2,4,12,28,1,0,0,,
1669,2,4,12,28,1,1,0,,
1670,2,4,12,28,1,1,1,,
1671,2,4,12,28,1,0,0,,
1672,2,4,12,28,0,0,0,,
1673,2,4,12,28,1,1,1,,
1674,2,4,12,28,1,1,1,,
1675,2,4,12,28,1,1,1,,
1676,2,4,12,28,1,1,0,,
1677,2,4,12,28,1,1,1,,
1678,2,4,12,28,1,0,0,,
1679,2,4,12,28,0,0,0,,
1680,2,4,12,28,1,1,1,,
1681,2,5,12,32,0,0,0,,
1682,2,5,12,32,1,1,0,,
1683,2,5,12,32,0,0,0,,
1684,2,5,12,32,1,1,1,,
1685,2,5,12,32,1,1,1,,
1686,2,5,12,32,0,0,0,,
1687,2,5,12,32,1,1,0,,
1688,2,5,12,32,1,0,0,,
1689,2,5,12,32,0,0,0,,
1690,2,5,12,32,1,1,1,,
1691,2,5,12,32,1,1,1,,
1692,2,5,12,32,1,1,0,,
1693,2,5,12,32,1,1,0,,
1694,2,5,12,32,0,0,0,,
1695,2,5,12,32,1,1,0,,
1696,2,5,12,32,0,0,0,,
1697,2,5,12,32,1,1,0,,
1698,2,5,12,32,1,1,0,,
1699,2,5,12,32,1,1,0,,
1700,2,5,12,32,0,0,0,,
1701,2,3,12,34,1,0,0,,
1702,2,3,12,34,0,0,0,,
1703,2,3,12,34,1,1,0,,
1704,2,3,12,34,1,1,1,,
1705,2,3,12,34,1,1,0,,
1706,2,3,12,34,1,1,0,,
1707,2,3,12,34,1,0,0,,
1708,2,3,12,34,1,1,0,,
1709,2,3,12,34,1,1,0,,
1710,2,3,12,34,1,1,0,,
1711,2,3,12,34,1,1,0,,
1712,2,3,12,34,1,1,0,,
1713,2,3,12,34,1,1,0,,
1714,2,3,12,34,1,1,0,,
1715,2,3,12,34,1,0,0,,
1716,2,3,12,34,1,1,1,,
1717,2,3,12,34,1,0,0,,
1718,2,3,12,34,1,1,0,,
1719,2,3,12,34,1,1,0,,
1720,2,3,12,34,0,0,0,,
1721,2,7,12,36,1,1,0,,
1722,2,7,12,36,1,1,0,,
1723,2,7,12,36,1,1,0,,
1724,2,7,12,36,1,1,0,,
1725,2,7,12,36,1,1,0,,
1726,2,7,12,36,1,1,0,,
1727,2,7,12,36,1,1,0,,
1728,2,7,12,36,1,1,0,,
1729,2,7,12,36,1,1,0,,
1730,2,7,12,36,1,1,0,,
1731,2,7,12,36,1,1,0,,
1732,2,7,12,36,0,0,0,,
1733,2,7,12,36,1,1,0,,
1734,2,7,12,36,1,1,0,,
1735,2,7,12,36,1,1,0,,
1736,2,7,12,36,0,0,0,,
1737,2,7,12,36,0,0,0,,
1738,2,7,12,36,0,0,0,,
1739,2,7,12,36,0,0,0,,
1740,2,7,12,36,0,0,0,,
1741,2,7,12,38,0,0,0,,
1742,2,7,12,38,0,0,0,,
1743,2,7,12,38,0,0,0,,
1744,2,7,12,38,0,0,0,,
1745,2,7,12,38,0,0,0,,
1746,2,7,12,38,0,0,0,,
1747,2,7,12,38,0,0,0,,
1748,2,7,12,38,0,0,0,,
1749,2,7,12,38,0,0,0,,
1750,2,7,12,38,0,0,0,,
1751,2,7,12,38,0,0,0,,
1752,2,7,12,38,0,0,0,,
1753,2,7,12,38,0,0,0,,
1754,2,7,12,38,0,0,0,,
1755,2,7,12,38,0,0,0,,
1756,2,7,12,38,0,0,0,,
1757,2,7,12,38,0,0,0,,
1758,2,7,12,38,0,0,0,,
1759,2,7,12,38,0,0,0,,
1760,2,7,12,38,0,0,0,,
1761,2,4,15,16,0,0,0,,
1762,2,4,15,16,0,0,0,,
1763,2,4,15,16,0,0,0,,
1764,2,4,15,16,0,0,0,,
1765,2,4,15,16,1,0,0,,
1766,2,4,15,16,0,0,0,,
1767,2,4,15,16,0,0,0,,
1768,2,4,15,16,0,0,0,,
1769,2,4,15,16,0,0,0,,
1770,2,4,15,16,0,0,0,,
1771,2,4,15,16,0,0,0,,
1772,2,4,15,16,0,0,0,,
1773,2,4,15,16,0,0,0,,
1774,2,4,15,16,0,0,0,,
1775,2,4,15,16,0,0,0,,
1776,2,4,15,16,0,0,0,,
1777,2,4,15,16,0,0,0,,
1778,2,4,15,16,0,0,0,,
1779,2,4,15,16,0,0,0,,
1780,2,4,15,16,0,0,0,,
1781,2,3,15,20,1,0,0,,
1782,2,3,15,20,1,0,0,,
1783,2,3,15,20,0,0,0,,
1784,2,3,15,20,1,0,0,,
1785,2,3,15,20,1,0,0,,
1786,2,3,15,20,1,0,0,,
1787,2,3,15,20,1,0,0,,
1788,2,3,15,20,1,0,0,,
1789,2,3,15,20,0,0,0,,
1790,2,3,15,20,1,0,0,,
1791,2,3,15,20,1,0,0,,
1792,2,3,15,20,0,0,0,,
1793,2,3,15,20,1,0,0,,
1794,2,3,15,20,1,0,0,,
1795,2,3,15,20,0,0,0,,
1796,2,3,15,20,1,0,0,,
1797,2,3,15,20,1,0,0,,
1798,2,3,15,20,1,0,0,,
1799,2,3,15,20,1,0,0,,
1800,2,3,15,20,1,0,0,,
1801,2,3,15,24,1,0,0,,
1802,2,3,15,24,1,1,0,,
1803,2,3,15,24,1,0,0,,
1804,2,3,15,24,1,0,0,,
1805,2,3,15,24,1,1,0,,
1806,2,3,15,24,1,0,0,,
1807,2,3,15,24,1,1,0,,
1808,2,3,15,24,1,1,0,,
1809,2,3,15,24,1,0,0,,
1810,2,3,15,24,1,0,0,,
1811,2,3,15,24,1,1,0,,
1812,2,3,15,24,1,1,0,,
1813,2,3,15,24,1,1,0,,
1814,2,3,15,24,1,1,0,,
1815,2,3,15,24,1,0,0,,
1816,2,3,15,24,1,1,0,,
1817,2,3,15,24,1,1,0,,
1818,2,3,15,24,1,1,0,,
1819,2,3,15,24,1,1,0,,
1820,2,3,15,24,1,1,0,,
1821,2,4,15,28,1,1,1,,
1822,2,4,15,28,1,1,0,,
1823,2,4,15,28,1,1,0,,
1824,2,4,15,28,1,1,1,,
1825,2,4,15,28,1,1,1,,
1826,2,4,15,28,0,0,0,,
1827,2,4,15,28,1,1,1,,
1828,2,4,15,28,1,1,1,,
1829,2,4,15,28,1,1,1,,
1830,2,4,15,28,1,1,0,,
1831,2,4,15,28,1,1,0,,
1832,2,4,15,28,1,1,0,,
1833,2,4,15,28,1,1,0,,
1834,2,4,15,28,1,1,1,,
1835,2,4,15,28,1,0,0,,
1836,2,4,15,28,0,0,0,,
1837,2,4,15,28,1,1,0,,
1838,2,4,15,28,1,1,0,,
1839,2,4,15,28,1,1,0,,
1840,2,4,15,28,1,1,0,,
1841,2,5,15,32,1,1,0,,
1842,2,5,15,32,1,1,1,,
1843,2,5,15,32,1,1,0,,
1844,2,5,15,32,1,1,1,,
1845,2,5,15,32,1,1,0,,
1846,2,5,15,32,1,0,0,,
1847,2,5,15,32,0,0,0,,
1848,2,5,15,32,1,1,0,,
1849,2,5,15,32,0,0,0,,
1850,2,5,15,32,1,1,0,,
1851,2,5,15,32,1,1,1,,
1852,2,5,15,32,1,1,0,,
1853,2,5,15,32,1,1,0,,
1854,2,5,15,32,0,0,0,,
1855,2,5,15,32,1,1,0,,
1856,2,5,15,32,0,0,0,,
1857,2,5,15,32,1,1,1,,
1858,2,5,15,32,1,1,1,,
1859,2,5,15,32,0,0,0,,
1860,2,5,15,32,1,1,0,,
1861,2,3,15,34,1,1,0,,
1862,2,3,15,34,1,1,0,,
1863,2,3,15,34,1,1,0,,
1864,2,3,15,34,1,1,0,,
1865,2,3,15,34,1,1,1,,
1866,2,3,15,34,1,1,0,,
1867,2,3,15,34,1,1,0,,
1868,2,3,15,34,1,1,0,,
1869,2,3,15,34,1,1,1,,
1870,2,3,15,34,1,1,0,,
1871,2,3,15,34,1,1,1,,
1872,2,3,15,34,1,1,0,,
1873,2,3,15,34,1,1,0,,
1874,2,3,15,34,1,1,0,,
1875,2,3,15,34,1,1,0,,
1876,2,3,15,34,1,1,1,,
1877,2,3,15,34,1,1,0,,
1878,2,3,15,34,0,0,0,,
1879,2,3,15,34,1,1,0,,
1880,2,3,15,34,1,1,0,,
1881,2,7,15,36,0,0,0,,
1882,2,7,15,36,0,0,0,,
1883,2,7,15,36,0,0,0,,
1884,2,7,15,36,0,0,0,,
1885,2,7,15,36,0,0,0,,
1886,2,7,15,36,0,0,0,,
1887,2,7,15,36,0,0,0,,
1888,2,7,15,36,0,0,0,,
1889,2,7,15,36,0,0,0,,
1890,2,7,15,36,0,0,0,,
1891,2,7,15,36,0,0,0,,
1892,2,7,15,36,0,0,0,,
1893,2,7,15,36,0,0,0,,
1894,2,7,15,36,0,0,0,,
1895,2,7,15,36,0,0,0,,
1896,2,7,15,36,0,0,0,,
1897,2,7,15,36,0,0,0,,
1898,2,7,15,36,0,0,0,,
1899,2,7,15,36,0,0,0,,
1900,2,7,15,36,0,0,0,,
1901,2,7,15,38,0,0,0,,
1902,2,7,15,38,0,0,0,,
1903,2,7,15,38,0,0,0,,
1904,2,7,15,38,0,0,0,,
1905,2,7,15,38,0,0,0,,
1906,2,7,15,38,0,0,0,,
1907,2,7,15,38,0,0,0,,
1908,2,7,15,38,0,0,0,,
1909,2,7,15,38,0,0,0,,
1910,2,7,15,38,0,0,0,,
1911,2,7,15,38,0,0,0,,
1912,2,7,15,38,0,0,0,,
1913,2,7,15,38,0,0,0,,
1914,2,7,15,38,0,0,0,,
1915,2,7,15,38,0,0,0,,
1916,2,7,15,38,0,0,0,,
1917,2,7,15,38,0,0,0,,
1918,2,7,15,38,0,0,0,,
1919,2,7,15,38,0,0,0,,
1920,2,7,15,38,0,0,0,,
1921,2,4,18,16,0,0,0,,
1922,2,4,18,16,0,0,0,,
1923,2,4,18,16,0,0,0,,
1924,2,4,18,16,0,0,0,,
1925,2,4,18,16,0,0,0,,
1926,2,4,18,16,0,0,0,,
1927,2,4,18,16,0,0,0,,
1928,2,4,18,16,0,0,0,,
1929,2,4,18,16,0,0,0,,
1930,2,4,18,16,0,0,0,,
1931,2,4,18,16,0,0,0,,
1932,2,4,18,16,0,0,0,,
1933,2,4,18,16,0,0,0,,
1934,2,4,18,16,0,0,0,,
1935,2,4,18,16,0,0,0,,
1936,2,4,18,16,0,0,0,,
1937,2,4,18,16,0,0,0,,
1938,2,4,18,16,0,0,0,,
1939,2,4,18,16,0,0,0,,
1940,2,4,18,16,0,0,0,,
1941,2,3,18,20,1,0,0,,
1942,2,3,18,20,1,0,0,,
1943,2,3,18,20,1,0,0,,
1944,2,3,18,20,1,0,0,,
1945,2,3,18,20,1,0,0,,
1946,2,3,18,20,1,0,0,,
1947,2,3,18,20,1,0,0,,
1948,2,3,18,20,1,0,0,,
1949,2,3,18,20,1,1,0,,
1950,2,3,18,20,1,0,0,,
1951,2,3,18,20,1,0,0,,
1952,2,3,18,20,1,0,0,,
1953,2,3,18,20,1,0,0,,
1954,2,3,18,20,1,0,0,,
1955,2,3,18,20,1,0,0,,
1956,2,3,18,20,1,0,0,,
1957,2,3,18,20,0,0,0,,
1958,2,3,18,20,1,0,0,,
1959,2,3,18,20,1,0,0,,
1960,2,3,18,20,1,0,0,,
1961,2,3,18,24,1,0,0,,
1962,2,3,18,24,1,0,0,,
1963,2,3,18,24,1,0,0,,
1964,2,3,18,24,1,1,0,,
1965,2,3,18,24,1,1,0,,
1966,2,3,18,24,1,1,0,,
1967,2,3,18,24,1,1,0,,
1968,2,3,18,24,1,0,0,,
1969,2,3,18,24,1,0,0,,
1970,2,3,18,24,0,0,0,,
1971,2,3,18,24,1,0,0,,
1972,2,3,18,24,1,0,0,,
1973,2,3,18,24,0,0,0,,
1974,2,3,18,24,1,1,1,,
1975,2,3,18,24,1,1,0,,
1976,2,3,18,24,1,1,0,,
1977,2,3,18,24,1,1,0,,
1978,2,3,18,24,1,0,0,,
1979,2,3,18,24,1,1,0,,
1980,2,3,18,24,1,1,0,,
1981,2,4,18,28,1,1,1,,
1982,2,4,18,28,1,1,1,,
1983,2,4,18,28,0,0,0,,
1984,2,4,18,28,1,1,0,,
1985,2,4,18,28,1,1,1,,
1986,2,4,18,28,1,1,0,,
1987,2,4,18,28,0,0,0,,
1988,2,4,18,28,1,1,0,,
1989,2,4,18,28,0,0,0,,
1990,2,4,18,28,1,1,0,,
1991,2,4,18,28,1,1,0,,
1992,2,4,18,28,1,1,0,,
1993,2,4,18,28,1,1,0,,
1994,2,4,18,28,1,0,0,,
1995,2,4,18,28,1,1,1,,
1996,2,4,18,28,1,1,0,,
1997,2,4,18,28,1,1,0,,
1998,2,4,18,28,1,1,0,,
1999,2,4,18,28,0,0,0,,
2000,2,4,18,28,0,0,0,,
2001,2,5,18,32,0,0,0,,
2002,2,5,18,32,0,0,0,,
2003,2,5,18,32,1,1,1,,
2004,2,5,18,32,0,0,0,,
2005,2,5,18,32,1,1,0,,
2006,2,5,18,32,0,0,0,,
2007,2,5,18,32,1,0,0,,
2008,2,5,18,32,1,1,0,,
2009,2,5,18,32,1,1,0,,
2010,2,5,18,32,1,1,1,,
2011,2,5,18,32,1,1,0,,
2012,2,5,18,32,1,1,0,,
2013,2,5,18,32,1,0,0,,
2014,2,5,18,32,1,1,0,,
2015,2,5,18,32,0,0,0,,
2016,2,5,18,32,1,1,0,,
2017,2,5,18,32,0,0,0,,
2018,2,5,18,32,1,1,1,,
2019,2,5,18,32,1,1,0,,
2020,2,5,18,32,1,1,1,,
2021,2,3,18,34,1,1,1,,
2022,2,3,18,34,1,1,1,,
2023,2,3,18,34,1,0,0,,
2024,2,3,18,34,0,0,0,,
2025,2,3,18,34,1,1,0,,
2026,2,3,18,34,1,1,1,,
2027,2,3,18,34,0,0,0,,
2028,2,3,18,34,1,1,1,,
2029,2,3,18,34,1,1,1,,
2030,2,3,18,34,1,1,1,,
2031,2,3,18,34,1,1,1,,
2032,2,3,18,34,0,0,0,,
2033,2,3,18,34,1,1,0,,
2034,2,3,18,34,1,1,0,,
2035,2,3,18,34,1,1,0,,
2036,2,3,18,34,1,1,0,,
2037,2,3,18,34,1,1,0,,
2038,2,3,18,34,1,1,0,,
2039,2,3,18,34,1,1,0,,
2040,2,3,18,34,1,1,0,,
2041,2,7,18,36,0,0,0,,
2042,2,7,18,36,0,0,0,,
2043,2,7,18,36,0,0,0,,
2044,2,7,18,36,0,0,0,,
2045,2,7,18,36,0,0,0,,
2046,2,7,18,36,0,0,0,,
2047,2,7,18,36,0,0,0,,
2048,2,7,18,36,0,0,0,,
2049,2,7,18,36,0,0,0,,
2050,2,7,18,36,0,0,0,,
2051,2,7,18,36,0,0,0,,
2052,2,7,18,36,0,0,0,,
2053,2,7,18,36,0,0,0,,
2054,2,7,18,36,0,0,0,,
2055,2,7,18,36,0,0,0,,
2056,2,7,18,36,0,0,0,,
2057,2,7,18,36,0,0,0,,
2058,2,7,18,36,0,0,0,,
2059,2,7,18,36,0,0,0,,
2060,2,7,18,36,0,0,0,,
2061,2,7,18,38,0,0,0,,
2062,2,7,18,38,0,0,0,,
2063,2,7,18,38,0,0,0,,
2064,2,7,18,38,0,0,0,,
2065,2,7,18,38,0,0,0,,
2066,2,7,18,38,0,0,0,,
2067,2,7,18,38,0,0,0,,
2068,2,7,18,38,0,0,0,,
2069,2,7,18,38,0,0,0,,
2070,2,7,18,38,0,0,0,,
2071,2,7,18,38,0,0,0,,
2072,2,7,18,38,0,0,0,,
2073,2,7,18,38,0,0,0,,
2074,2,7,18,38,0,0,0,,
2075,2,7,18,38,0,0,0,,
2076,2,7,18,38,0,0,0,,
2077,2,7,18,38,0,0,0,,
2078,2,7,18,38,0,0,0,,
2079,2,7,18,38,0,0,0,,
2080,2,7,18,38,0,0,0,,
2081,2,4,21,16,0,0,0,,
2082,2,4,21,16,0,0,0,,
2083,2,4,21,16,0,0,0,,
2084,2,4,21,16,0,0,0,,
2085,2,4,21,16,0,0,0,,
2086,2,4,21,16,1,0,0,,
2087,2,4,21,16,0,0,0,,
2088,2,4,21,16,0,0,0,,
2089,2,4,21,16,0,0,0,,
2090,2,4,21,16,0,0,0,,
2091,2,4,21,16,0,0,0,,
2092,2,4,21,16,0,0,0,,
2093,2,4,21,16,0,0,0,,
2094,2,4,21,16,0,0,0,,
2095,2,4,21,16,0,0,0,,
2096,2,4,21,16,0,0,0,,
2097,2,4,21,16,0,0,0,,
2098,2,4,21,16,0,0,0,,
2099,2,4,21,16,0,0,0,,
2100,2,4,21,16,0,0,0,,
2101,2,3,21,20,1,0,0,,
2102,2,3,21,20,1,0,0,,
2103,2,3,21,20,1,0,0,,
2104,2,3,21,20,1,0,0,,
2105,2,3,21,20,1,0,0,,
2106,2,3,21,20,0,0,0,,
2107,2,3,21,20,1,0,0,,
2108,2,3,21,20,1,0,0,,
2109,2,3,21,20,1,0,0,,
2110,2,3,21,20,0,0,0,,
2111,2,3,21,20,1,0,0,,
2112,2,3,21,20,1,0,0,,
2113,2,3,21,20,1,0,0,,
2114,2,3,21,20,0,0,0,,
2115,2,3,21,20,1,0,0,,
2116,2,3,21,20,1,0,0,,
2117,2,3,21,20,1,0,0,,
2118,2,3,21,20,1,1,0,,
2119,2,3,21,20,0,0,0,,
2120,2,3,21,20,1,1,0,,
2121,2,3,21,24,1,0,0,,
2122,2,3,21,24,0,0,0,,
2123,2,3,21,24,1,1,1,,
2124,2,3,21,24,1,1,0,,
2125,2,3,21,24,1,0,0,,
2126,2,3,21,24,1,1,0,,
2127,2,3,21,24,1,1,1,,
2128,2,3,21,24,1,1,1,,
2129,2,3,21,24,1,1,0,,
2130,2,3,21,24,0,0,0,,
2131,2,3,21,24,1,1,0,,
2132,2,3,21,24,0,0,0,,
2133,2,3,21,24,1,1,0,,
2134,2,3,21,24,1,1,0,,
2135,2,3,21,24,1,0,0,,
2136,2,3,21,24,1,1,0,,
2137,2,3,21,24,1,0,0,,
2138,2,3,21,24,1,0,0,,
2139,2,3,21,24,1,1,0,,
2140,2,3,21,24,1,1,0,,
2141,2,4,21,28,1,1,1,,
2142,2,4,21,28,1,1,0,,
2143,2,4,21,28,0,0,0,,
2144,2,4,21,28,1,1,1,,
2145,2,4,21,28,1,1,1,,
2146,2,4,21,28,1,1,1,,
2147,2,4,21,28,1,1,1,,
2148,2,4,21,28,1,1,1,,
2149,2,4,21,28,1,1,0,,
2150,2,4,21,28,1,1,0,,
2151,2,4,21,28,1,1,0,,
2152,2,4,21,28,1,1,0,,
2153,2,4,21,28,1,1,1,,
2154,2,4,21,28,1,1,1,,
2155,2,4,21,28,0,0,0,,
2156,2,4,21,28,1,1,0,,
2157,2,4,21,28,1,1,0,,
2158,2,4,21,28,1,1,0,,
2159,2,4,21,28,0,0,0,,
2160,2,4,21,28,1,1,0,,
2161,2,5,21,32,0,0,0,,
2162,2,5,21,32,1,1,0,,
2163,2,5,21,32,0,0,0,,
2164,2,5,21,32,1,1,0,,
2165,2,5,21,32,0,0,0,,
2166,2,5,21,32,1,1,0,,
2167,2,5,21,32,1,1,1,,
2168,2,5,21,32,1,1,0,,
2169,2,5,21,32,0,0,0,,
2170,2,5,21,32,0,0,0,,
2171,2,5,21,32,0,0,0,,
2172,2,5,21,32,1,1,0,,
2173,2,5,21,32,1,1,0,,
2174,2,5,21,32,0,0,0,,
2175,2,5,21,32,1,1,0,,
2176,2,5,21,32,1,0,0,,
2177,2,5,21,32,1,1,0,,
2178,2,5,21,32,1,0,0,,
2179,2,5,21,32,1,1,0,,
2180,2,5,21,32,1,1,0,,
2181,2,3,21,34,1,1,0,,
2182,2,3,21,34,0,0,0,,
2183,2,3,21,34,1,1,1,,
2184,2,3,21,34,0,0,0,,
2185,2,3,21,34,1,1,0,,
2186,2,3,21,34,1,1,1,,
2187,2,3,21,34,1,1,0,,
2188,2,3,21,34,1,1,0,,
2189,2,3,21,34,1,1,0,,
2190,2,3,21,34,1,1,0,,
2191,2,3,21,34,1,1,0,,
2192,2,3,21,34,1,0,0,,
2193,2,3,21,34,1,1,1,,
2194,2,3,21,34,1,0,0,,
2195,2,3,21,34,1,1,0,,
2196,2,3,21,34,1,1,0,,
2197,2,3,21,34,1,1,0,,
2198,2,3,21,34,1,1,0,,
2199,2,3,21,34,1,1,0,,
2200,2,3,21,34,1,0,0,,
2201,2,7,21,36,0,0,0,,
2202,2,7,21,36,0,0,0,,
2203,2,7,21,36,0,0,0,,
2204,2,7,21,36,0,0,0,,
2205,2,7,21,36,0,0,0,,
2206,2,7,21,36,0,0,0,,
2207,2,7,21,36,0,0,0,,
2208,2,7,21,36,0,0,0,,
2209,2,7,21,36,0,0,0,,
2210,2,7,21,36,0,0,0,,
2211,2,7,21,36,0,0,0,,
2212,2,7,21,36,0,0,0,,
2213,2,7,21,36,0,0,0,,
2214,2,7,21,36,0,0,0,,
2215,2,7,21,36,0,0,0,,
2216,2,7,21,36,0,0,0,,
2217,2,7,21,36,0,0,0,,
2218,2,7,21,36,0,0,0,,
2219,2,7,21,36,0,0,0,,
2220,2,7,21,36,0,0,0,,
2221,2,7,21,38,0,0,0,,
2222,2,7,21,38,0,0,0,,
2223,2,7,21,38,0,0,0,,
2224,2,7,21,38,0,0,0,,
2225,2,7,21,38,0,0,0,,
2226,2,7,21,38,0,0,0,,
2227,2,7,21,38,0,0,0,,
2228,2,7,21,38,0,0,0,,
2229,2,7,21,38,0,0,0,,
2230,2,7,21,38,0,0,0,,
2231,2,7,21,38,0,0,0,,
2232,2,7,21,38,0,0,0,,
2233,2,7,21,38,0,0,0,,
2234,2,7,21,38,0,0,0,,
2235,2,7,21,38,0,0,0,,
2236,2,7,21,38,0,0,0,,
2237,2,7,21,38,0,0,0,,
2238,2,7,21,38,0,0,0,,
2239,2,7,21,38,0,0,0,,
2240,2,7,21,38,0,0,0,,
